단,1198,3280,7065,NNBC,*,T,단,*,*,*,*
단계,1199,2919,4567,NNBC,*,F,단계,*,*,*,*
단락,1200,3281,4638,NNBC,*,T,단락,*,*,*,*
단보,1201,2920,4582,NNBC,*,F,단보,*,*,*,*
단원,1202,3282,3869,NNBC,*,T,단원,*,*,*,*
단지,1203,2921,4787,NNBC,*,F,단지,*,*,*,*
달,1204,3283,6476,NNBC,*,T,달,*,*,*,*
달란트,1205,2922,4582,NNBC,*,F,달란트,*,*,*,*
달러,1206,2923,3805,NNBC,*,F,달러,*,*,*,*
달톤,1207,3284,4582,NNBC,*,T,달톤,*,*,*,*
담불,1208,3285,4582,NNBC,*,T,담불,*,*,*,*
대,1209,2924,4830,NNBC,*,F,대,*,*,*,*
대괵,1210,3286,4582,NNBC,*,T,대괵,*,*,*,*
덩어리,1212,2925,4779,NNBC,*,F,덩어리,*,*,*,*
덩이,1213,2926,4350,NNBC,*,F,덩이,*,*,*,*
데나리온,1214,3287,4582,NNBC,*,T,데나리온,*,*,*,*
데니어,1215,2927,4582,NNBC,*,F,데니어,*,*,*,*
데시그램,1216,3288,3000,NNBC,*,T,데시그램,*,*,*,*
데시리터,1217,2928,4582,NNBC,*,F,데시리터,*,*,*,*
데시미터,1218,2929,4582,NNBC,*,F,데시미터,*,*,*,*
데시벨,1219,3289,4582,NNBC,*,T,데시벨,*,*,*,*
데시아르,1220,2930,4582,NNBC,*,F,데시아르,*,*,*,*
데카그램,1221,3290,3000,NNBC,*,T,데카그램,*,*,*,*
데카르,1222,2931,4737,NNBC,*,F,데카르,*,*,*,*
데카리터,1223,2932,4582,NNBC,*,F,데카리터,*,*,*,*
데카미터,1224,2933,4582,NNBC,*,F,데카미터,*,*,*,*
도,1225,2934,6593,NNBC,*,F,도,*,*,*,*
도브슨단위,1226,2935,4582,NNBC,*,F,도브슨단위,*,*,*,*
도일,1227,3291,5196,NNBC,*,T,도일,*,*,*,*
돈,1228,3292,5658,NNBC,*,T,돈,*,*,*,*
돈쭝,1229,3293,4582,NNBC,*,T,돈쭝,*,*,*,*
돌,1230,3294,6265,NNBC,*,T,돌,*,*,*,*
돌기,1231,2936,4582,NNBC,*,F,돌기,*,*,*,*
돌이,1232,2937,5563,NNBC,*,F,돌이,*,*,*,*
동,1234,3295,6119,NNBC,*,T,동,*,*,*,*
동무니,1235,2938,4582,NNBC,*,F,동무니,*,*,*,*
동이,1236,2939,5290,NNBC,*,F,동이,*,*,*,*
되,1237,2940,5332,NNBC,*,F,되,*,*,*,*
되지기,1238,2941,4582,NNBC,*,F,되지기,*,*,*,*
두,1239,2942,6403,NNBC,*,F,두,*,*,*,*
두름,1240,3296,4582,NNBC,*,T,두름,*,*,*,*
등,1241,3297,4699,NNBC,*,T,등,*,*,*,*
등급,1242,3298,4197,NNBC,*,T,등급,*,*,*,*
등분,1243,3299,4587,NNBC,*,T,등분,*,*,*,*
디그리데이,1244,2943,4582,NNBC,*,F,디그리데이,*,*,*,*
디나르,1245,2944,4582,NNBC,*,F,디나르,*,*,*,*
디르함,1246,3300,4582,NNBC,*,T,디르함,*,*,*,*
디바이,1247,2945,4582,NNBC,*,F,디바이,*,*,*,*
디옵터,1248,2946,4582,NNBC,*,F,디옵터,*,*,*,*
디피아이,1249,2947,4582,NNBC,*,F,디피아이,*,*,*,*
디피에스,1250,2948,4582,NNBC,*,F,디피에스,*,*,*,*
땀,1251,3301,4681,NNBC,*,T,땀,*,*,*,*
람다,1252,2949,4647,NNBC,*,F,람다,*,*,*,*
래드,1253,2950,4591,NNBC,*,F,래드,*,*,*,*
랜드,1254,2951,5118,NNBC,*,F,랜드,*,*,*,*
량,1255,3302,5514,NNBC,*,T,량,*,*,*,*
러더퍼드,1256,2952,4582,NNBC,*,F,러더퍼드,*,*,*,*
럭스,1257,2953,4582,NNBC,*,F,럭스,*,*,*,*
럼,1258,3303,5451,NNBC,*,T,럼,*,*,*,*
레우,1259,2954,4582,NNBC,*,F,레우,*,*,*,*
레프,1260,2955,4582,NNBC,*,F,레프,*,*,*,*
렌텐마르크,1261,2956,4582,NNBC,*,F,렌텐마르크,*,*,*,*
렘,1262,3304,4695,NNBC,*,T,렘,*,*,*,*
렙,1263,3305,4582,NNBC,*,T,렙,*,*,*,*
령,1264,3306,5671,NNBC,*,T,령,*,*,*,*
로드,1265,2957,4697,NNBC,*,F,로드,*,*,*,*
뢴트겐,1266,3307,4582,NNBC,*,T,뢴트겐,*,*,*,*
루멘,1267,3308,4582,NNBC,*,T,루멘,*,*,*,*
루멘시,1268,2958,4582,NNBC,*,F,루멘시,*,*,*,*
루멘초,1269,2959,4582,NNBC,*,F,루멘초,*,*,*,*
루블,1270,3309,4582,NNBC,*,T,루블,*,*,*,*
루피,1271,2960,4582,NNBC,*,F,루피,*,*,*,*
루피아,1272,2961,4582,NNBC,*,F,루피아,*,*,*,*
리,1273,2962,7167,NNBC,*,F,리,*,*,*,*
리라,1274,2963,6223,NNBC,*,F,리라,*,*,*,*
리브르,1275,2964,4582,NNBC,*,F,리브르,*,*,*,*
리알,1276,3310,4584,NNBC,*,T,리알,*,*,*,*
리얄,1277,3311,4582,NNBC,*,T,리얄,*,*,*,*
리엘,1278,3312,4615,NNBC,*,T,리엘,*,*,*,*
리터,1279,2965,4573,NNBC,*,F,리터,*,*,*,*
릴,1281,3313,5418,NNBC,*,T,릴,*,*,*,*
림,1282,3314,5928,NNBC,*,T,림,*,*,*,*
립,1283,3315,5636,NNBC,*,T,립,*,*,*,*
링기트,1284,2966,4582,NNBC,*,F,링기트,*,*,*,*
링크,1285,2967,4585,NNBC,*,F,링크,*,*,*,*
마,1286,2968,7284,NNBC,*,F,마,*,*,*,*
마당,1287,3316,5044,NNBC,*,T,마당,*,*,*,*
마디,1288,2969,4735,NNBC,*,F,마디,*,*,*,*
마력,1289,3317,4646,NNBC,*,T,마력,*,*,*,*
마력시,1290,2970,4582,NNBC,*,F,마력시,*,*,*,*
마르카,1291,2971,4582,NNBC,*,F,마르카,*,*,*,*
마르크,1292,2972,4977,NNBC,*,F,마르크,*,*,*,*
마리,1293,2973,3876,NNBC,*,F,마리,*,*,*,*
마이크로그램,1295,3318,3000,NNBC,*,T,마이크로그램,*,*,*,*
마이크로마이크로퀴리,1296,2974,4582,NNBC,*,F,마이크로마이크로퀴리,*,*,*,*
마이크로마이크로패럿,1297,3319,4582,NNBC,*,T,마이크로마이크로패럿,*,*,*,*
마이크로미크론,1298,3320,4582,NNBC,*,T,마이크로미크론,*,*,*,*
마이크로미터,1299,2975,4582,NNBC,*,F,마이크로미터,*,*,*,*
마이크로세컨드,1300,2976,4582,NNBC,*,F,마이크로세컨드,*,*,*,*
