오륙,1791,3552,3165,NR,*,T,오륙,*,*,*,*
오륙백,1791,3552,2592,NR,*,T,오륙백,*,*,*,*
오륙십,1791,3552,2623,NR,*,T,오륙십,*,*,*,*
오만,1791,3552,3184,NR,*,T,오만,*,*,*,*
오만칠천,1791,3552,2592,NR,*,T,오만칠천,*,*,*,*
오백,1791,3552,3404,NR,*,T,오백,*,*,*,*
오백만,1791,3552,2802,NR,*,T,오백만,*,*,*,*
오백억,1791,3552,2592,NR,*,T,오백억,*,*,*,*
오십,1791,3552,1758,NR,*,T,오십,*,*,*,*
오십만,1791,3552,2592,NR,*,T,오십만,*,*,*,*
오십삼,1791,3552,2596,NR,*,T,오십삼,*,*,*,*
오십오,1791,3551,2623,NR,*,F,오십오,*,*,*,*
오십이,1791,3551,2592,NR,*,F,오십이,*,*,*,*
오십일,1791,3552,2635,NR,*,T,오십일,*,*,*,*
오십팔만,1791,3552,2592,NR,*,T,오십팔만,*,*,*,*
오육십,1791,3552,2592,NR,*,T,오육십,*,*,*,*
오일육,1791,3552,2592,NR,*,T,오일육,*,*,*,*
오일팔,1791,3552,2742,NR,*,T,오일팔,*,*,*,*
오천,1791,3552,3448,NR,*,T,오천,*,*,*,*
오천만,1791,3552,2592,NR,*,T,오천만,*,*,*,*
완,1791,3552,4612,NR,*,T,완,*,*,*,*
완투,1791,3551,2592,NR,*,F,완투,*,*,*,*
원,1791,3552,5950,NR,*,T,원,*,*,*,*
유,1791,3551,6374,NR,*,F,유,*,*,*,*
육,1791,3552,2944,NR,*,T,육,*,*,*,*
육만,1791,3552,3543,NR,*,T,육만,*,*,*,*
육백,1791,3552,3623,NR,*,T,육백,*,*,*,*
육십,1791,3552,3400,NR,*,T,육십,*,*,*,*
육십만,1791,3552,2698,NR,*,T,육십만,*,*,*,*
육십오,1791,3551,1397,NR,*,F,육십오,*,*,*,*
육이구,1791,3551,2592,NR,*,F,육이구,*,*,*,*
육천,1791,3552,3291,NR,*,T,육천,*,*,*,*
육칠,1791,3552,2592,NR,*,T,육칠,*,*,*,*
이,1791,3551,3460,NR,*,F,이,*,*,*,*
이경,1791,3552,3225,NR,*,T,이경,*,*,*,*
이만,1791,3552,4389,NR,*,T,이만,*,*,*,*
이만오천,1791,3552,2919,NR,*,T,이만오천,*,*,*,*
이백,1791,3552,4133,NR,*,T,이백,*,*,*,*
이백구십오,1791,3551,2592,NR,*,F,이백구십오,*,*,*,*
이백마흔여덟,1791,3552,2592,NR,*,T,이백마흔여덟,*,*,*,*
이백만,1791,3552,3066,NR,*,T,이백만,*,*,*,*
이백수십,1791,3552,2592,NR,*,T,이백수십,*,*,*,*
이백억,1791,3552,2592,NR,*,T,이백억,*,*,*,*
이백여든,1791,3552,2592,NR,*,T,이백여든,*,*,*,*
이백오십,1791,3552,2592,NR,*,T,이백오십,*,*,*,*
이백일흔,1791,3552,2592,NR,*,T,이백일흔,*,*,*,*
이삼,1791,3552,3668,NR,*,T,이삼,*,*,*,*
이삼경,1791,3552,2592,NR,*,T,이삼경,*,*,*,*
이삼만,1791,3552,2592,NR,*,T,이삼만,*,*,*,*
이삼백,1791,3552,2653,NR,*,T,이삼백,*,*,*,*
이삼십,1791,3552,2594,NR,*,T,이삼십,*,*,*,*
이삼십만,1791,3552,2592,NR,*,T,이삼십만,*,*,*,*
이삼억,1791,3552,2592,NR,*,T,이삼억,*,*,*,*
이삼조,1791,3551,2592,NR,*,F,이삼조,*,*,*,*
이삼천,1791,3552,2592,NR,*,T,이삼천,*,*,*,*
이십,1791,3552,3271,NR,*,T,이십,*,*,*,*
이십구,1791,3551,3095,NR,*,F,이십구,*,*,*,*
이십만,1791,3552,2759,NR,*,T,이십만,*,*,*,*
이십사,1791,3551,3637,NR,*,F,이십사,*,*,*,*
이십삼,1791,3552,2624,NR,*,T,이십삼,*,*,*,*
이십억,1791,3552,2592,NR,*,T,이십억,*,*,*,*
이십오,1791,3551,1980,NR,*,F,이십오,*,*,*,*
이십오륙,1791,3552,2592,NR,*,T,이십오륙,*,*,*,*
이십오만,1791,3552,2644,NR,*,T,이십오만,*,*,*,*
이십육,1791,3552,2793,NR,*,T,이십육,*,*,*,*
이십이,1791,3551,2920,NR,*,F,이십이,*,*,*,*
이십일,1791,3552,2681,NR,*,T,이십일,*,*,*,*
이십칠,1791,3552,2876,NR,*,T,이십칠,*,*,*,*
이십팔,1791,3552,2726,NR,*,T,이십팔,*,*,*,*
이억,1791,3552,3562,NR,*,T,이억,*,*,*,*
이조,1791,3551,3922,NR,*,F,이조,*,*,*,*
이천,1791,3552,4693,NR,*,T,이천,*,*,*,*
이천만,1791,3552,2592,NR,*,T,이천만,*,*,*,*
이천사백,1791,3552,2592,NR,*,T,이천사백,*,*,*,*
이천사십,1791,3552,2592,NR,*,T,이천사십,*,*,*,*
이천억,1791,3552,2592,NR,*,T,이천억,*,*,*,*
이천오백,1791,3552,2592,NR,*,T,이천오백,*,*,*,*
이팔,1791,3552,2621,NR,*,T,이팔,*,*,*,*
일,1791,3552,2490,NR,*,T,일,*,*,*,*
일고여덟,1791,3552,2554,NR,*,T,일고여덟,*,*,*,*
일고여덟째,1791,3551,2592,NR,*,F,일고여덟째,*,*,*,*
일곱,1791,3552,513,NR,*,T,일곱,*,*,*,*
일곱째,1791,3551,2413,NR,*,F,일곱째,*,*,*,*
일공일구,1791,3551,2592,NR,*,F,일공일구,*,*,*,*
일만,1791,3552,2824,NR,*,T,일만,*,*,*,*
일만이천,1791,3552,2592,NR,*,T,일만이천,*,*,*,*
일백,1791,3552,2592,NR,*,T,일백,*,*,*,*
일백만,1791,3552,2592,NR,*,T,일백만,*,*,*,*
일백여덟,1791,3552,2592,NR,*,T,일백여덟,*,*,*,*
일백이십만,1791,3552,2592,NR,*,T,일백이십만,*,*,*,*
일억,1791,3552,2592,NR,*,T,일억,*,*,*,*
일여덟,1791,3552,2592,NR,*,T,일여덟,*,*,*,*
일이,1791,3551,4881,NR,*,F,일이,*,*,*,*
일이경,1791,3552,2592,NR,*,T,일이경,*,*,*,*
일이만,1791,3552,2631,NR,*,T,일이만,*,*,*,*
일이백,1791,3552,2592,NR,*,T,일이백,*,*,*,*
일이십,1791,3552,2600,NR,*,T,일이십,*,*,*,*
일이억,1791,3552,2592,NR,*,T,일이억,*,*,*,*
일이조,1791,3551,2592,NR,*,F,일이조,*,*,*,*
일이천,1791,3552,2592,NR,*,T,일이천,*,*,*,*
일천,1791,3552,1777,NR,*,T,일천,*,*,*,*
일천구백팔,1791,3552,2592,NR,*,T,일천구백팔,*,*,*,*
일천만,1791,3552,2592,NR,*,T,일천만,*,*,*,*
일천삼백,1791,3552,2592,NR,*,T,일천삼백,*,*,*,*
일천오백,1791,3552,2592,NR,*,T,일천오백,*,*,*,*
일흔,1791,3552,2195,NR,*,T,일흔,*,*,*,*
일흔다섯,1791,3552,2736,NR,*,T,일흔다섯,*,*,*,*
일흔둘,1791,3552,2592,NR,*,T,일흔둘,*,*,*,*
일흔셋,1791,3552,2592,NR,*,T,일흔셋,*,*,*,*
일흔째,1791,3551,2592,NR,*,F,일흔째,*,*,*,*
저속,1791,3552,2592,NR,*,T,저속,*,*,*,*
제로,1791,3551,3271,NR,*,F,제로,*,*,*,*
제일,1791,3552,4696,NR,*,T,제일,*,*,*,*
조,1791,3551,4581,NR,*,F,조,*,*,*,*
조억,1791,3552,2592,NR,*,T,조억,*,*,*,*
